Nombre,Equipo,Precio,Puntos,Partidos,Minutos,Goles,Asistencias,Asistencias sin Gol,Centros,Despejes,Remates,Tiros,Recuperaciones,Perdidas,Penaltis fallados,Goles en contra,Rojas,Paradas,Penaltis cometidos,Amarillas,Seguna Amarilla,Penaltis provocados,Penaltis parados,Goles en PP
Giménez,Atlético de Madrid,37.677.296€,173,31,2421,2,1,1,0,133,6,9,165,166,0,21,0,0,1,9,0,0,0,0
Kroos,Real Madrid,35.648.433€,173,33,2163,2,4,7,50,7,9,11,176,259,0,23,0,0,1,0,1,0,0,0
Dani Rodríguez,RCD Mallorca,13.464.899€,173,35,2114,3,6,5,8,9,28,10,153,255,0,26,0,0,0,8,0,0,0,0
Aleix García,Girona FC,40.933.433€,173,30,2340,1,5,11,87,29,12,15,164,325,0,37,0,0,0,1,0,0,0,0
Masip,Real Valladolid,2.505.760€,172,34,2508,0,0,0,0,14,0,0,219,283,0,42,0,106,0,4,0,0,3,0
Gavi,FC Barcelona,66.863.818€,171,36,2543,2,4,5,6,21,23,8,132,302,0,11,0,0,0,10,0,0,0,0
Guido Rodríguez,Real Betis,18.490.989€,170,35,2876,1,0,0,1,67,21,7,253,270,0,32,0,0,0,8,0,0,0,1
Dimitrievski,Rayo Vallecano,3.596.633€,168,38,3325,0,0,0,0,31,0,0,321,432,0,49,0,95,0,4,0,0,0,0
Unai Simón,Athletic Club,7.709.219€,166,35,2745,0,0,0,0,13,0,0,240,265,0,37,0,70,0,2,0,0,0,0
Moi Gómez,C.A. Osasuna,16.029.732€,164,34,2459,3,2,5,44,5,22,12,188,303,0,27,0,0,0,5,0,0,0,0
Oblak,Atlético de Madrid,12.564.076€,164,28,2494,0,0,0,0,13,1,0,192,279,0,20,0,61,0,1,0,0,0,0
Taty Castellanos,Girona FC,14.332.147€,163,35,2618,13,0,2,1,26,12,35,62,247,0,41,0,0,0,11,0,0,0,0
Busquets,FC Barcelona,33.575.909€,163,34,2347,0,4,4,4,30,11,2,215,261,0,11,0,0,0,6,1,0,0,0
Le Normand,Real Sociedad,46.805.022€,163,34,2795,0,0,0,0,89,2,2,178,233,0,25,0,0,0,6,0,0,0,1
Pau Torres,Villarreal CF,40.488.706€,162,35,3055,1,0,2,1,137,26,5,209,363,0,35,0,0,0,10,0,2,0,1
Silva,Real Sociedad,38.850.696€,161,29,1958,2,5,9,3,16,19,14,156,264,0,21,0,0,0,4,0,0,0,0
Comesaña,Rayo Vallecano,8.011.475€,161,35,2469,3,2,0,2,15,31,7,208,305,0,33,0,0,0,6,0,0,0,0
Gumbau,Elche CF,1.407.905€,160,35,2744,1,6,9,83,37,7,18,192,383,0,54,0,0,0,11,0,0,0,0
Vesga,Athletic Club,17.891.917€,158,36,2574,3,3,1,4,37,8,8,235,310,1,30,0,0,0,5,0,1,0,1
Riquelme,Girona FC,11.546.790€,158,35,2187,4,4,7,18,4,57,23,124,391,0,41,0,0,1,1,0,0,0,0
William Carvalho,Real Betis,14.095.188€,157,33,2451,3,0,1,2,20,27,9,177,304,0,24,1,0,0,6,0,0,0,0
De Marcos,Athletic Club,22.145.207€,157,37,2824,1,6,4,38,55,10,2,226,496,0,34,0,0,0,7,0,0,0,1
Unai Nuñez,RC Celta,25.139.735€,156,37,3151,0,0,0,1,129,10,5,273,300,0,48,0,0,0,8,0,0,0,1
David García,C.A. Osasuna,26.964.761€,156,33,2683,2,0,0,0,146,3,4,209,284,0,35,1,0,1,8,0,0,0,0
Carles Pérez,RC Celta,5.226.326€,155,35,2125,3,5,3,4,8,45,21,116,264,0,24,0,0,0,4,0,1,0,0
Rüdiger,Real Madrid,38.593.339€,153,35,2410,1,0,0,0,67,3,4,176,143,0,25,0,0,0,1,0,0,0,0
Gudelj,Sevilla FC,4.229.619€,153,36,2777,3,1,1,2,104,3,11,150,173,0,46,0,0,0,8,0,0,0,0
Camello,Rayo Vallecano,6.247.868€,153,38,2412,6,5,2,2,26,18,19,67,248,0,38,0,0,0,1,0,0,0,0
De Paul,Atlético de Madrid,18.204.313€,153,33,1935,2,7,12,14,4,17,5,131,322,0,20,0,0,0,5,0,0,0,0
Canales,Real Betis,51.787.378€,152,31,2412,4,3,7,34,4,28,12,137,476,0,28,1,0,0,2,1,0,0,0
Catena,Rayo Vallecano,14.420.324€,152,35,3105,1,1,2,0,158,2,5,205,337,0,48,0,0,0,12,1,0,0,0
Puado,RCD Espanyol,1.481.666€,152,37,2349,7,2,3,6,9,21,28,143,265,0,44,0,0,0,4,0,1,0,0
Koke,Atlético de Madrid,8.852.531€,151,34,2560,0,3,1,4,18,13,2,191,301,0,24,0,0,0,4,0,0,0,0
Gazzaniga,Girona FC,1.383.824€,150,34,2520,0,0,0,0,12,0,0,266,293,0,37,0,93,0,4,0,0,1,0
Berenguer,Athletic Club,4.610.918€,150,38,2301,4,1,6,51,4,36,23,124,480,0,33,0,0,0,2,0,0,0,0
Fran Beltrán,RC Celta,8.706.661€,150,36,2862,0,2,2,16,34,16,2,249,263,0,44,0,0,1,4,0,0,0,0
Camavinga,Real Madrid,45.481.992€,150,37,2002,0,1,2,1,19,35,3,156,233,0,16,0,0,0,6,0,0,0,0
Borja Mayoral,Getafe CF,5.265.290€,149,38,2774,8,2,5,6,7,23,23,108,351,2,40,0,0,0,4,0,1,0,0
Dembélé,FC Barcelona,74.237.258€,149,25,1414,5,7,8,24,1,43,18,60,315,0,11,0,0,0,4,0,0,0,0
Tchouaméni,Real Madrid,37.035.559€,149,34,2120,0,4,4,1,48,27,6,171,170,0,27,0,0,0,2,0,0,0,0
Zubeldia,Real Sociedad,31.765.691€,148,35,2546,1,1,1,2,88,7,1,185,236,0,26,0,0,0,11,0,0,0,1
Pezzella,Real Betis,24.187.208€,147,33,2516,0,0,0,0,129,4,0,153,197,0,28,3,0,0,4,0,0,0,0
Boyé,Elche CF,1.166.355€,147,35,2471,7,2,7,8,46,77,21,119,416,1,47,1,0,0,7,0,0,0,0
Álex Baena,Villarreal CF,21.651.814€,146,35,1941,6,2,10,7,13,26,24,107,276,0,23,0,0,1,11,1,1,0,0
Fran García,Rayo Vallecano,20.936.301€,145,38,3408,2,3,0,35,53,27,11,272,538,0,53,0,0,2,1,0,0,0,0
Gonzalo Plata,Real Valladolid,1.758.639€,145,34,2308,1,5,2,10,7,60,14,135,407,0,37,0,0,0,1,0,3,0,0
Oriol Romeu,Girona FC,2.607.278€,145,32,2862,2,0,0,2,44,16,6,222,273,0,46,0,0,1,7,1,0,0,0
Jackson,Villarreal CF,24.308.749€,145,28,1510,11,4,7,2,2,25,23,47,174,0,18,0,0,0,4,1,0,0,0
Rui Silva,Real Betis,2.683.554€,144,37,2340,0,0,0,0,16,1,0,216,295,0,32,0,73,0,2,0,0,0,0
Trejo,Rayo Vallecano,4.176.919€,143,34,2164,3,4,5,5,7,51,9,149,399,1,32,0,0,0,9,0,0,0,0
Ansu Fati,FC Barcelona,12.446.254€,142,37,1380,7,3,2,4,5,21,20,71,193,0,5,0,0,0,3,0,0,0,0
Torró,C.A. Osasuna,4.277.285€,142,34,2488,1,0,0,0,64,10,5,224,278,0,25,0,0,0,10,0,0,0,0
Hermoso,Atlético de Madrid,16.425.872€,142,36,2111,3,2,3,2,77,13,5,155,237,0,19,0,0,1,3,2,0,0,0
Miguel Gutiérrez,Girona FC,2.677.881€,141,37,2396,2,3,7,23,36,34,4,176,352,0,36,0,0,0,6,0,0,0,0
Alcaraz,Cádiz CF,1.281.175€,140,31,2048,3,0,3,23,37,10,8,178,291,1,26,0,0,1,9,0,0,0,0
Maffeo,RCD Mallorca,5.795.534€,139,35,2978,2,4,4,23,60,35,5,188,539,0,40,1,0,0,6,0,0,0,0
Ceballos,Real Madrid,22.384.128€,139,33,1567,0,4,1,6,5,38,5,159,210,0,14,0,0,0,8,0,0,0,0
Espino,Cádiz CF,1.765.759€,138,37,3123,0,4,5,26,86,23,3,296,650,0,43,0,0,3,7,0,0,0,0
Rodri,Real Betis,5.047.803€,138,37,1606,2,3,5,8,1,27,6,113,217,0,15,0,0,0,0,0,1,0,0
Javi Galán,RC Celta,7.199.985€,137,37,3162,0,3,3,43,57,68,1,247,634,0,49,0,0,1,6,0,0,0,0
Diakhaby,Valencia CF,5.670.696€,136,33,2448,3,0,0,1,103,6,8,168,237,0,29,0,0,0,5,1,0,0,0
Sobrino,Cádiz CF,1.158.890€,136,34,2470,3,2,3,3,15,26,13,187,312,0,27,0,0,0,11,0,0,0,0
Modric,Real Madrid,24.461.174€,135,34,1746,4,3,9,16,6,19,6,99,257,0,20,0,0,0,7,0,0,0,0
Yeray,Athletic Club,16.024.893€,135,30,2337,1,1,3,4,102,5,1,241,277,0,30,1,0,2,7,0,0,0,0
Valjent,RCD Mallorca,4.963.190€,135,33,2659,0,0,1,2,128,0,2,146,244,0,33,0,0,1,8,0,0,0,0
Chimy Ávila,C.A. Osasuna,9.197.450€,135,33,1724,8,2,4,18,14,16,25,64,311,1,17,1,0,0,6,0,0,0,0
Correa,Atlético de Madrid,3.795.517€,135,36,1449,9,1,6,5,5,21,19,72,239,0,15,1,0,0,2,0,0,0,0
Nahuel Molina,Atlético de Madrid,21.666.670€,134,34,2871,4,2,4,28,43,21,7,174,542,0,28,1,0,0,7,0,0,0,0
Witsel,Atlético de Madrid,6.883.708€,134,37,2254,0,0,1,0,74,3,0,142,110,0,27,1,0,0,2,0,0,0,0
Bongonda,Cádiz CF,1.356.352€,133,35,1951,4,3,3,11,8,39,15,102,298,0,25,0,0,0,2,0,0,0,0
Embarba,UD Almería,1.125.790€,133,35,1508,4,3,4,37,6,46,22,110,351,0,28,0,0,0,3,1,0,0,0
Moncayola,C.A. Osasuna,1.314.937€,133,37,2445,1,3,1,16,28,4,9,203,369,0,36,0,0,0,6,0,1,0,0
Budimir,C.A. Osasuna,1.314.402€,133,37,1808,8,0,1,0,19,15,21,41,221,0,19,0,0,0,5,0,1,0,0
Vivian,Athletic Club,8.238.207€,132,33,2373,1,0,2,0,82,3,2,238,321,0,24,1,0,0,7,0,0,0,0
De Galarreta,RCD Mallorca,1.218.920€,132,30,2454,0,1,2,17,18,17,2,221,269,0,25,0,0,1,12,0,0,0,0
Lejeune,Rayo Vallecano,12.364.849€,132,35,2569,4,0,0,1,121,5,15,138,313,0,37,2,0,1,4,1,0,0,1
Muniain,Athletic Club,7.544.127€,132,32,1692,0,3,5,45,2,35,7,88,296,0,18,0,0,0,2,0,0,0,0
Aimar Oroz,C.A. Osasuna,1.476.560€,131,32,1934,2,6,3,0,4,26,8,127,286,0,23,0,0,0,6,0,0,0,0
Braithwaite,RCD Espanyol,3.623.312€,131,31,2469,10,2,3,2,11,14,26,63,254,0,46,1,0,0,5,0,0,0,0
Babic,UD Almería,1.600.872€,130,37,2999,3,0,0,1,119,4,5,165,221,0,56,0,0,0,5,0,0,0,0
Araújo,FC Barcelona,62.972.963€,130,24,1804,0,2,1,1,38,9,1,105,168,0,5,1,0,0,6,0,0,0,1
Luis Hernández,Cádiz CF,1.179.820€,129,36,3149,0,0,0,4,142,2,1,181,416,0,46,0,0,0,6,1,0,0,0
Óscar Valentín,Rayo Vallecano,1.231.595€,129,34,2564,0,0,0,1,25,6,1,249,266,0,33,0,0,0,11,0,0,0,0
Melero,UD Almería,1.407.516€,129,29,1876,4,3,2,0,19,19,11,104,176,0,28,0,0,0,5,0,0,0,0
Luiz Henrique,Real Betis,10.482.407€,128,34,1784,1,3,4,9,13,53,17,138,315,0,25,0,0,0,6,0,0,0,0
Capoue,Villarreal CF,4.776.049€,128,29,1958,3,0,3,1,19,29,14,133,192,0,26,0,0,0,4,0,0,0,0
Rodrigo Ely,UD Almería,1.974.900€,128,36,3158,0,1,1,1,202,5,2,172,298,0,61,0,0,0,8,1,0,0,1
EnNesyri,Sevilla FC,9.148.129€,127,37,1657,8,1,3,1,16,3,23,32,160,0,22,0,0,0,4,0,0,0,0
Iza,Cádiz CF,1.260.768€,126,29,2202,0,1,2,24,68,13,2,155,254,0,23,3,0,1,4,0,0,0,0
Aitor Fdez.,C.A. Osasuna,1.249.273€,126,38,1890,0,0,0,0,29,0,0,197,278,0,19,0,59,0,1,0,0,0,0
Copete,RCD Mallorca,3.262.638€,125,34,2215,1,0,0,1,100,19,1,156,232,0,26,1,0,1,7,0,0,0,0
Djené,Getafe CF,2.380.057€,125,33,2844,0,1,0,10,74,13,1,243,311,0,39,1,0,2,10,0,0,0,0
Jordi Alba,FC Barcelona,5.001.116€,125,36,1419,2,3,12,27,14,6,4,130,261,0,8,0,0,0,4,1,0,0,0
Kike Pérez,Real Valladolid,1.153.216€,125,37,2316,1,2,3,14,25,30,12,206,408,0,44,0,0,0,9,0,0,0,0
Gayá,Valencia CF,8.330.536€,124,32,2714,1,3,10,47,38,20,9,190,491,1,37,0,0,0,4,0,1,0,0
Edgar,Real Betis,2.893.640€,122,35,1770,0,0,2,0,120,2,3,105,107,0,20,0,0,0,4,2,0,0,0
Domingos Duarte,Getafe CF,2.893.889€,121,36,2657,0,2,1,0,139,4,4,164,225,0,40,0,0,2,9,1,0,0,1
Albiol,Villarreal CF,8.403.355€,121,27,2119,0,0,0,0,107,5,1,119,187,0,23,0,0,0,6,0,0,0,0
Monchu,Real Valladolid,1.086.207€,121,36,2028,3,2,5,27,19,9,11,137,274,0,41,0,0,1,9,0,0,0,0
Santi Bueno,Girona FC,1.277.842€,121,34,3012,0,1,1,1,100,2,3,181,255,0,48,0,0,1,5,1,2,0,0
Iván Martín,Girona FC,1.211.295€,121,31,1590,3,3,6,8,11,27,8,95,193,0,25,0,0,0,2,0,1,0,0
Tete Morente,Elche CF,1.304.859€,120,36,2074,4,0,1,14,25,31,16,125,317,0,33,0,0,1,5,0,1,0,0
Gerard,Villarreal CF,33.986.048€,120,22,1231,7,3,5,1,11,26,23,45,205,1,9,0,0,0,3,0,0,0,0
Pepe Reina,Villarreal CF,2.203.616€,119,34,1980,0,0,0,0,10,1,0,181,168,0,27,0,61,0,2,0,0,0,0
Arnau Mtnez.,Girona FC,1.434.057€,119,36,2736,3,4,6,19,44,22,4,198,371,0,49,0,0,1,11,0,0,0,0
Óliver Torres,Sevilla FC,1.428.155€,118,38,2148,3,1,3,16,6,16,9,157,337,0,31,0,0,0,2,0,0,0,0
Lamela,Sevilla FC,1.240.638€,118,35,1845,6,0,2,6,2,32,24,112,325,0,29,0,0,0,8,1,0,0,0
Christensen,FC Barcelona,42.795.683€,117,26,1704,1,1,1,0,46,0,5,126,98,0,13,0,0,0,2,0,0,0,1
Tsygankov,Girona FC,13.046.590€,116,20,1492,3,6,3,24,9,16,9,75,239,0,19,0,0,0,0,0,1,0,0
Ferran Torres,FC Barcelona,2.930.841€,116,36,1382,4,2,8,19,4,29,13,54,242,1,11,1,0,0,5,0,0,0,0
Abde,C.A. Osasuna,3.646.515€,116,28,1513,4,2,1,17,7,51,16,74,336,0,15,1,0,0,2,1,0,0,0
Milla,Getafe CF,1.397.999€,115,30,1861,0,3,0,32,24,12,1,179,254,0,21,0,0,1,4,1,0,0,0
Vini Souza,RCD Espanyol,1.517.010€,115,36,2433,1,1,0,1,47,11,4,200,234,0,47,0,0,2,8,1,0,0,0
Kike Barja,C.A. Osasuna,1.084.928€,114,38,1315,1,6,7,29,2,38,6,69,296,0,18,0,0,0,1,0,0,0,0
Alaba,Real Madrid,34.359.261€,113,26,1840,1,3,1,9,36,3,3,106,160,0,18,0,0,1,3,0,0,0,0
Aleñá,Getafe CF,1.209.310€,113,35,2125,2,2,2,9,15,21,10,124,288,0,27,0,0,1,10,1,0,0,0
Rakitic,Sevilla FC,1.819.464€,113,36,1788,1,3,2,29,19,4,10,135,288,1,25,1,0,0,3,0,0,0,0
Stuani,Girona FC,1.103.899€,112,33,1071,9,0,2,1,5,0,21,28,75,1,16,0,0,0,8,0,0,0,0
Guruzeta,Athletic Club,1.098.072€,112,38,1421,6,1,1,1,8,9,19,53,182,0,16,0,0,0,2,0,0,0,0
Javi Sánchez,Real Valladolid,1.323.665€,112,34,2395,1,0,0,0,112,6,2,162,226,0,43,0,0,2,11,0,0,0,0
Reinildo,Atlético de Madrid,3.324.933€,112,23,1861,0,0,0,4,53,6,1,157,193,0,17,0,0,0,4,0,0,0,0
Óscar Plano,Real Valladolid,1.099.187€,111,38,2047,1,1,4,7,18,9,12,133,248,0,33,0,0,0,3,0,1,0,0
Kluivert,Valencia CF,1.745.587€,111,27,1450,6,0,4,18,3,26,18,75,220,0,21,0,0,0,4,0,1,0,0
Bono,Sevilla FC,2.636.501€,111,38,2152,0,0,0,0,19,0,0,184,237,0,41,0,67,0,2,0,0,1,0
Mascarell,Elche CF,1.069.968€,110,28,2450,0,1,2,14,50,19,3,202,216,0,52,0,0,0,6,0,0,0,0
Marcos Llorente,Atlético de Madrid,9.278.553€,109,24,1710,1,2,7,4,17,12,10,125,208,0,11,0,0,1,5,0,0,0,0
Aguado,Real Valladolid,1.111.891€,109,38,1882,1,2,4,13,14,12,6,144,253,0,36,0,0,1,3,0,0,0,0
Nacho,Real Madrid,4.273.541€,108,36,1632,1,1,1,1,33,10,4,108,124,0,14,0,0,0,7,0,0,0,1
Cervi,RC Celta,1.111.271€,108,37,1890,0,4,2,27,14,20,6,184,326,0,37,1,0,0,2,0,0,0,0
Maksimovic,Getafe CF,1.274.389€,107,36,2066,0,0,0,3,25,3,7,134,152,0,26,0,0,0,3,0,0,0,0
Roque Mesa,Real Valladolid,1.411.864€,107,36,1626,2,1,1,4,18,15,11,156,233,0,23,0,0,1,9,1,0,0,0
Rubén García,C.A. Osasuna,1.138.515€,106,33,1151,2,2,3,30,9,5,5,79,204,0,13,0,0,0,2,0,0,0,0
Aridane,C.A. Osasuna,1.389.558€,105,35,1790,0,1,1,0,94,6,1,134,146,0,25,0,0,0,1,0,0,0,1
Jaume Costa,RCD Mallorca,1.131.176€,105,33,2608,0,1,2,23,37,10,6,147,358,0,32,0,0,0,10,0,0,0,0
Yuri,Athletic Club,2.691.507€,105,30,2405,1,1,2,15,49,11,8,209,324,0,32,0,0,1,7,0,1,0,0
Sergi Roberto,FC Barcelona,2.383.385€,104,29,1305,4,1,1,7,13,5,6,72,105,0,10,0,0,0,3,0,0,0,0
Morales,Villarreal CF,1.894.992€,104,30,1204,7,0,2,3,2,17,22,31,139,0,11,0,0,0,2,0,0,0,0
Álex Fernández,Cádiz CF,1.107.907€,104,31,1572,3,0,1,14,20,5,9,85,163,0,26,0,0,0,0,0,0,0,0
Brian Oliván,RCD Espanyol,1.111.781€,104,31,2412,1,7,6,36,59,4,4,170,451,0,44,0,0,0,7,0,0,0,0
Leo Baptistao,UD Almería,1.071.908€,103,27,1717,5,1,1,5,10,11,15,118,265,0,30,0,0,0,5,0,0,0,0
Manu Sánchez,C.A. Osasuna,1.140.049€,103,38,2117,0,2,0,24,38,16,3,144,298,0,26,0,0,0,3,0,1,0,0
Sergio León,Real Valladolid,1.090.394€,103,36,1330,6,1,3,1,4,10,18,46,145,1,28,1,0,0,0,0,0,0,0
Ramazani,UD Almería,1.092.739€,103,37,1394,3,1,2,4,6,32,19,68,201,1,31,0,0,1,6,0,1,0,0
Larsen,RC Celta,1.077.465€,103,33,1664,4,3,2,1,22,13,16,43,215,0,32,0,0,0,3,0,1,0,0
Barrenetxea,Real Sociedad,1.176.747€,103,28,872,3,1,1,3,7,35,13,80,171,0,5,0,0,0,4,0,0,0,0
Ayoze Pérez,Real Betis,8.832.574€,103,18,1377,3,1,3,0,3,41,14,79,176,0,17,0,0,0,3,0,2,0,0
Raúl García,Athletic Club,1.106.915€,103,38,945,2,3,2,2,7,6,15,38,144,0,13,0,0,0,4,0,0,0,0
Foyth,Villarreal CF,9.119.281€,102,27,1961,1,0,3,4,56,26,4,144,217,0,24,0,0,1,6,0,0,0,0
Samú Costa,UD Almería,1.124.467€,102,38,1984,1,2,1,0,62,9,7,179,287,0,47,0,0,0,5,0,0,0,0
Iván Sánchez,Real Valladolid,1.073.228€,101,37,1122,1,1,4,12,4,31,7,70,153,0,19,0,0,0,0,0,0,0,0
Yunus,Valencia CF,1.235.232€,101,34,2123,0,2,3,6,16,27,4,109,280,0,26,1,0,0,10,0,0,0,0
Savic,Atlético de Madrid,6.310.886€,101,23,1945,0,0,0,0,59,2,1,135,148,0,17,2,0,0,5,0,0,0,0
Guillamón,Valencia CF,2.596.997€,101,36,1633,1,4,3,23,28,1,2,115,201,0,23,0,0,2,5,0,0,0,1
David López,Girona FC,1.133.414€,101,27,1656,3,1,1,0,63,7,8,122,130,0,24,0,0,0,5,0,0,0,0
Suso,Sevilla FC,1.173.927€,100,34,1060,2,4,3,16,2,25,11,57,176,0,15,0,0,0,1,0,0,0,0
Marchesín,RC Celta,1.212.997€,100,19,1710,0,0,0,0,12,0,0,140,187,0,29,0,44,0,3,0,0,2,0
Sabaly,Real Betis,1.563.377€,99,27,1680,1,1,0,1,48,18,3,125,235,0,18,0,0,0,2,0,0,0,0
Pedraza,Villarreal CF,1.683.543€,99,28,1636,0,3,4,12,22,21,10,105,275,0,15,0,0,0,5,0,0,0,0
Luiz Felipe,Real Betis,2.505.217€,98,25,1751,0,0,2,1,100,4,1,106,142,0,23,3,0,0,3,0,0,0,0
Lemar,Atlético de Madrid,1.490.822€,98,29,1257,1,3,3,10,10,19,6,83,179,0,10,0,0,0,1,0,0,0,0
Pere Milla,Elche CF,1.069.117€,98,32,1873,6,1,2,3,20,14,13,102,265,0,44,0,0,0,7,0,1,0,0
Lo Celso,Villarreal CF,3.693.187€,98,23,1128,2,3,6,8,2,22,7,69,186,0,12,0,0,0,3,0,0,0,0
El Bilal Touré,UD Almería,1.130.058€,97,24,1273,7,2,0,2,21,6,15,50,141,0,23,0,0,0,0,0,0,0,0
Unai López,Rayo Vallecano,1.096.253€,97,38,1242,1,2,0,13,6,12,10,114,243,0,20,0,0,0,2,0,0,0,0
Joaquín F.,Real Valladolid,1.149.729€,97,33,2157,1,0,0,0,99,1,2,121,188,0,42,0,0,1,4,0,0,0,1
Óscar,RC Celta,1.123.490€,97,36,1769,2,0,2,18,13,11,18,140,277,0,31,0,0,1,6,0,0,0,0
Damián,Getafe CF,1.144.001€,97,33,1958,1,1,3,20,30,13,1,146,366,0,20,0,0,0,7,0,0,0,0
Sergi Guardiola,Cádiz CF,1.105.463€,97,34,1677,3,0,0,2,13,11,18,59,221,0,16,0,0,0,3,0,0,0,0
Mitrovic,Getafe CF,1.270.023€,97,38,1677,0,0,0,0,89,0,0,80,113,0,17,0,0,0,4,0,0,0,0
Alderete,Getafe CF,1.242.440€,97,31,2049,1,1,2,0,83,14,8,166,395,0,24,0,0,0,9,0,0,0,0
Miranda,Real Betis,1.626.923€,96,37,1475,3,2,5,14,52,9,8,99,277,0,18,1,0,1,1,0,0,0,0
Pozo,UD Almería,1.145.685€,96,33,1875,0,3,7,19,34,12,2,161,346,0,26,0,0,1,2,0,0,0,0
Gorosabel,Real Sociedad,1.346.789€,95,32,1710,0,0,2,13,21,9,1,99,192,0,19,0,0,0,3,0,0,0,0
Badé,Sevilla FC,6.541.054€,95,18,1360,1,0,0,0,65,6,2,111,115,0,14,0,0,0,4,0,0,0,0
Samu Castillejo,Valencia CF,1.133.275€,94,29,1367,4,0,5,25,0,22,11,74,258,0,15,0,0,0,7,0,0,0,0
Sergi Gómez,RCD Espanyol,1.093.187€,94,33,2341,0,0,0,1,113,0,3,143,167,0,46,2,0,0,1,0,0,0,0
Acuña,Sevilla FC,1.473.813€,94,30,1912,3,2,9,45,33,24,5,163,411,0,34,3,0,1,9,0,0,0,0
Cavani,Valencia CF,3.729.035€,93,26,1458,5,2,3,0,10,4,12,39,135,1,15,0,0,0,6,0,0,0,0
Nico,Valencia CF,1.186.326€,93,26,1410,1,1,1,0,14,26,4,113,134,0,21,0,0,1,1,0,0,0,1
De La Torre,RC Celta,1.089.260€,93,33,1488,0,2,2,4,5,12,3,108,162,0,17,0,0,0,6,0,0,0,0
Oyarzabal,Real Sociedad,31.424.086€,93,24,1217,4,1,4,9,4,8,11,60,169,1,12,0,0,0,1,0,1,0,0
San Emeterio,Cádiz CF,1.086.333€,92,33,1855,0,1,1,0,28,2,1,105,157,0,23,0,0,0,14,0,0,0,0
Portu,Getafe CF,1.068.588€,92,35,1757,0,3,1,23,13,10,6,110,301,0,24,0,0,0,5,1,0,0,0
Munir,Getafe CF,1.095.119€,92,33,1147,3,1,2,24,4,12,11,75,247,0,14,0,0,0,4,0,0,0,0
Fidel,Elche CF,1.117.615€,92,28,1728,3,2,6,14,7,30,4,106,366,0,29,0,0,0,6,0,0,0,0
Lucas Vázquez,Real Madrid,1.717.945€,92,32,1140,4,1,2,11,10,14,7,69,163,0,12,0,0,0,2,0,1,0,0
Larin,Real Valladolid,3.302.520€,92,19,1455,7,3,4,1,16,12,18,39,192,0,26,0,0,1,4,0,0,0,0
Ruibal,Real Betis,1.075.632€,91,36,1451,0,0,5,6,33,32,6,126,263,0,13,1,0,0,4,0,0,0,0
Saúl,Atlético de Madrid,2.440.304€,91,37,1087,3,1,1,1,25,11,10,65,143,0,14,0,0,1,8,0,0,0,0
Balliu,Rayo Vallecano,1.153.622€,90,37,3238,0,0,3,21,66,12,1,172,481,0,47,0,0,2,6,0,0,0,2
Rafa Mir,Sevilla FC,1.233.407€,90,38,1297,6,0,1,0,11,0,16,45,132,0,24,0,0,0,1,0,0,0,0
El Yamiq,Real Valladolid,1.090.794€,89,30,1608,1,0,0,0,92,8,4,161,195,0,33,1,0,1,2,0,0,0,0
Baba,RCD Mallorca,1.098.612€,89,35,1747,0,0,0,0,33,10,3,134,157,0,24,0,0,0,5,0,0,0,0
Dani García,Athletic Club,1.072.708€,89,31,1491,0,2,1,2,22,2,1,115,156,0,19,0,0,0,6,0,0,0,0
Brian Ocampo,Cádiz CF,1.124.496€,88,19,1128,1,1,3,15,2,15,2,95,172,0,17,0,0,0,2,0,0,0,0
Fali,Cádiz CF,1.139.209€,88,32,1720,0,0,1,0,70,2,2,108,149,0,25,0,0,0,6,0,0,0,0
Guardado,Real Betis,1.076.830€,88,35,1372,1,1,2,4,22,5,3,144,163,0,23,0,0,0,7,0,0,0,0
Melamed,RCD Espanyol,1.132.472€,87,38,1246,1,2,4,11,1,18,12,73,191,0,28,0,0,0,4,0,0,0,0
Toni Villa,Girona FC,1.070.476€,87,29,986,1,3,2,6,1,24,3,67,186,0,13,0,0,0,2,0,0,0,0
Illarramendi,Real Sociedad,1.502.847€,87,37,1075,1,0,0,1,15,7,3,84,117,0,5,0,0,0,5,0,0,0,0
Aritz,Real Sociedad,1.137.252€,86,29,1449,0,1,2,2,41,5,0,78,182,0,14,1,0,0,5,0,0,0,0
Cömert,Valencia CF,1.111.616€,86,35,1674,1,0,0,0,72,2,6,134,128,0,22,1,0,0,5,0,0,0,0
Escalante,Cádiz CF,1.570.621€,86,14,1081,4,1,2,2,23,6,8,98,127,0,13,0,0,1,4,0,0,0,0
Fernando,Sevilla FC,1.205.106€,85,24,1581,0,1,1,0,27,3,0,123,130,0,21,1,0,0,3,0,0,0,1
Luis Suárez,UD Almería,1.629.844€,85,19,1416,4,4,4,4,10,18,13,49,199,0,26,1,0,0,4,0,1,0,0
Iván Villar,RC Celta,1.257.030€,85,38,1710,0,0,0,0,15,0,0,140,185,0,24,0,38,0,0,0,0,0,0
Clerc,Elche CF,1.069.000€,85,37,2646,0,1,3,14,84,25,3,178,419,0,50,0,0,0,5,0,0,0,0
Juan Iglesias,Getafe CF,1.078.314€,85,35,2142,1,0,2,18,67,10,9,153,454,0,32,0,0,0,8,0,0,0,0
Lozano,Cádiz CF,1.070.079€,84,33,1439,1,1,0,2,17,17,9,52,218,0,19,0,0,0,6,0,1,0,0
